field_id,NDVI_total,NDVI_core,NDVI_edge,area_m2,shape_inde,core_area,total_area,edge_ratio,size_class,edge_effect,abs_edge_effect
137,-0.0738788381145141,-0.0829698324038837,-0.0687148343910526,180.38972883841603,1.179568643697892,70.10338143443596,187.06665845691705,0.6252491918511426,small,0.014254998012831102,0.014254998012831102
139,0.0804476754728859,0.0771414768564832,0.0823033417540567,180.3226421957888,1.179513189860799,63.6697758790061,178.13871209385383,0.6425831581994308,small,0.00516186489757349,0.00516186489757349
150,0.4252552233016317,0.4248825053241958,0.4255128981389663,270.3429958975097,1.304371715548014,104.43065663668646,267.07761253291073,0.6089876060884064,small,0.0006303928147705085,0.0006303928147705085
153,-0.0434209425366683,-0.0449516059372908,-0.038625366743238,5051.277310221999,2.034304155208829,3846.58075798808,5080.591521609881,0.2428872225552943,very_large,0.006326239194052799,0.006326239194052799
155,0.1096743429826488,0.1013291935645073,0.1476224042470519,20113.79363142752,2.932531457935706,16554.7021156279,20182.19105552624,0.1797371221944244,very_large,0.04629321068254459,0.04629321068254459
159,-0.0563520224652496,-0.0570904227961885,-0.0527004282814359,12443.322843911816,2.160289014266065,10426.742726267,12531.840191683144,0.1679799162147957,very_large,0.004389994514752596,0.004389994514752596
160,-0.1078582445039367,-0.1100399770919922,-0.1015022303828881,5319.919677697889,2.128973906888397,3942.070255530789,5306.304685788675,0.2570968896512056,very_large,0.008537746709104108,0.008537746709104108
164,0.3178447870629418,0.3221842878079214,0.3085251663080018,5592.233016197376,2.767475053542845,3814.305921108648,5592.065297719571,0.3179074781791065,very_large,-0.013659121499919602,0.013659121499919602
166,0.293928817618982,0.2959633132563246,0.2846149233882276,7300.565769437709,1.822872461477731,5986.821014552468,7320.99331083839,0.1822392453645248,very_large,-0.011348389868096997,0.011348389868096997
168,-0.1207266091827937,-0.1246726281600786,-0.0966790715059067,13975.99907000151,1.935959111489181,12048.388607383316,14021.513665900608,0.1407212591687444,very_large,0.0279935566541719,0.0279935566541719
178,0.1334715291961236,0.1313070937559799,0.1436730421904579,5228.482601913961,1.483249607962259,4300.136246058284,5215.412675254839,0.17549453632676,very_large,0.012365948434477997,0.012365948434477997
183,0.4554791864964178,0.4593367613756789,0.4351392388917152,5771.392421090825,1.412000793307666,4857.464608134301,5774.599893813096,0.1588223084791404,very_large,-0.02419752248396373,0.02419752248396373
186,0.2823963103042346,0.2877164980923886,0.256609155603589,24709.387071847832,3.097067665861002,20525.21313347365,24752.60673727804,0.1707857943477858,very_large,-0.031107342488799594,0.031107342488799594
187,0.2783266030597711,0.2807584715815543,0.2705962046167667,5409.996996665578,2.089223654077279,4064.885238120356,5393.628999218954,0.2463543119652856,very_large,-0.010162266964787614,0.010162266964787614
190,-0.0869419963060887,-0.088560215897812,-0.0811005584032981,8385.283357345412,2.314156892410579,6593.729954445354,8428.262658245632,0.2176643963516605,very_large,0.007459657494513897,0.007459657494513897
192,0.3187140095211387,0.3253633238543536,0.3026877199525237,7753.289031854369,3.009885904049358,5493.623296719939,7786.690794556355,0.2944854956150936,very_large,-0.022675603901829933,0.022675603901829933
193,0.2907821412039759,0.2912841804417703,0.2885677700337984,8656.016649169753,1.998789944023475,7076.322604230511,8679.73105376958,0.1847301995426128,very_large,-0.002716410407971881,0.002716410407971881
196,0.226104366486134,0.2264088643402541,0.224748931751575,7752.030206161399,1.902277856125351,6352.292158687744,7789.082088564895,0.184462034619778,very_large,-0.0016599325886790806,0.0016599325886790806
3,0.2304181341774058,0.235281038008997,0.2112116847399427,3877.0016896971656,1.484243416817939,3070.8957279618885,3854.159220621359,0.2032255150406564,large,-0.024069353269054294,0.024069353269054294
4,0.3081341572795036,0.3057957366719425,0.3146752475180831,1712.713074762874,1.307842715339927,1259.577805303806,1710.3266135640022,0.2635454565727182,large,0.008879510846140637,0.008879510846140637
11,-0.0106168672889401,-0.0093326406697374,-0.0130553390720276,2343.937478835865,1.939749365926362,1530.239046096244,2334.060558580079,0.3443875993401123,large,-0.0037226984022901994,0.0037226984022901994
13,0.1294852164180387,0.128956273201023,0.1309216302740273,1802.8111997784151,1.262942589899758,1357.78459892803,1803.588165538414,0.2471759213818644,large,0.0019653570730043257,0.0019653570730043257
16,0.4121767656362804,0.4135289861964515,0.4099474312168751,2524.8782023173603,2.236520166331316,1582.327102035542,2535.379491578188,0.3759012773860545,large,-0.0035815549795764068,0.0035815549795764068
17,0.1300489165434094,0.1299283385444402,0.1303554622563416,1803.5180874222951,1.359887222582406,1343.1065581826492,1827.152043241962,0.26491801098307,large,0.0004271237119014004,0.0004271237119014004
26,0.484785782970062,0.486786470104176,0.4774300177659333,3423.686050535273,1.474588705245272,2685.1452220642227,3414.7584448612515,0.213664666060054,large,-0.009356452338242671,0.009356452338242671
27,0.4584700349601102,0.4571071022182308,0.4619800577201997,1622.992634312482,1.331245349913994,1180.5711475252756,1626.1631558394845,0.2740143304281039,large,0.0048729555019688675,0.0048729555019688675
40,0.3926725206805056,0.3939018255711383,0.3900114633812483,3153.9422872063724,2.045098721531564,2163.4049873323133,3152.175344456529,0.3136787294726749,large,-0.003890362189889973,0.003890362189889973
41,0.4457053869447407,0.4466866583005741,0.4428131755342711,1981.8323536808116,1.352889410354681,1498.7305394902005,2007.2820665308625,0.2533532957426254,large,-0.0038734827663030047,0.0038734827663030047
60,0.4228920783332213,0.4206694504035682,0.4264422633752852,901.7691059469084,1.41226535393626,565.020961082474,913.3511122146108,0.3813759533149716,medium,0.005772812971717001,0.005772812971717001
69,0.4963212814836683,0.4986901357425917,0.4929747830196651,1171.1438660454887,1.715803279268942,684.2911535277132,1170.7552819309517,0.4155130759699864,medium,-0.005715352722926614,0.005715352722926614
71,0.4065202898040241,0.4075056060191688,0.4058042933543522,360.3214931191984,1.425304965688485,154.07194068289263,369.680802120384,0.5832298031188534,medium,-0.001701312664816601,0.001701312664816601
74,0.2072140075096862,0.1996207017592101,0.2126504987376542,360.3595536960404,1.398771161964431,149.89987777429477,356.0810571546739,0.5790287779639411,medium,0.013029796978444114,0.013029796978444114
76,0.2901754486088705,0.2887794105831636,0.2918465394220311,360.6394512216752,1.129602239450795,192.2160997702007,356.2900700373044,0.4605067164794257,medium,0.0030671288388675055,0.0030671288388675055
81,0.50181374857191,0.5037460055971827,0.4974117010012122,1171.662862639696,1.26783071208011,812.3544581669441,1171.059238575448,0.3063079719561031,medium,-0.0063343045959705635,0.0063343045959705635
85,0.1726513381590956,0.1727317736179345,0.1725330659174249,360.2861230580785,1.129630193055146,192.0592972270864,356.0823647443561,0.4606323810364143,medium,-0.0001987077005095872,0.0001987077005095872
90,0.4294423059797947,0.4318807958333591,0.4256100404647089,540.7153663405829,1.142122794627216,325.2891421136947,534.2591847948019,0.3911398224466058,medium,-0.006270755368650183,0.006270755368650183
97,0.4144076885268239,0.4145412068007346,0.4143505538985084,360.5288562398051,1.425207465265002,147.24603757725347,360.6557696937381,0.5917269320208243,medium,-0.00019065290222619602,0.00019065290222619602
106,-0.0029408493796037,-0.0027920586838484,-0.0030363852710214,270.2583185038952,1.304379584757352,104.39087642838678,267.0490272464564,0.6090947137880953,small,-0.00024432658717300033,0.00024432658717300033
107,0.4554898311262545,0.4549768280099939,0.4558196188438507,270.38845617134007,1.304362708320109,104.49643388379086,267.17529256298576,0.6088843662100374,small,0.0008427908338567991,0.0008427908338567991
111,0.4217194619150501,0.4218114614486694,0.4216927069486404,90.16005905161362,1.129601374195772,19.561075385672225,89.0944650475757,0.7804456721837123,small,-0.00011875450002896137,0.00011875450002896137
116,0.414490516460131,0.4144074157785974,0.4145292525891192,180.2594789913323,1.179477923658389,63.67115974684639,178.11617457431913,0.6425301638157542,small,0.00012183681052180262,0.00012183681052180262
117,0.3093189136512685,0.3054588014465511,0.3118562236297548,270.2013392697844,1.304386889019944,104.3791407128918,267.0097408390607,0.6090811504296167,small,0.006397422183203716,0.006397422183203716
130,0.3812746405601501,0.3766769766807556,0.3825882588114057,90.16315402247432,1.12960149083532,19.559477623164188,89.08689924696915,0.7804449611727885,small,0.005911282130650064,0.005911282130650064
132,0.4223770930361842,0.4191779527035388,0.4242057437482088,180.26840601131184,1.179487220284028,63.69049608333633,178.15380534907024,0.64249713353839,small,0.005027791044669994,0.005027791044669994
142,0.4190141142828191,0.41902423898379,0.4190061144708168,180.26747521693807,1.216786213601916,60.9912957082289,182.60450896865777,0.6659923894940762,small,-1.812451297317219e-05,1.812451297317219e-05
152,0.3591802561228554,0.3587884273985148,0.3613392653130089,14153.08762675086,2.09449295352863,11986.046583203835,14185.054676897538,0.1550228845628006,very_large,0.0025508379144941196,0.0025508379144941196
161,0.4291945953583148,0.4290592745315018,0.4300459064658865,8018.429209611823,1.499554860995523,6880.639772865821,8026.901803528676,0.1428025480714054,very_large,0.0009866319343846963,0.0009866319343846963
171,0.2026491274797272,0.1880198052982828,0.273926968989182,14787.601755792732,2.3815902556216,12318.115730002664,14855.895002965672,0.1708264141915645,very_large,0.08590716369089921,0.08590716369089921
179,0.5517451638447828,0.5551448134006179,0.5396232118190596,6035.639517376387,1.978386409323982,4703.743070301626,6026.266226036177,0.2194597958551277,very_large,-0.015521601581558353,0.015521601581558353
181,0.0130757142246589,0.007688974409417,0.0496323237090867,35787.68508368015,2.758883570432524,31261.79682793928,35883.88395394792,0.1288067682957748,very_large,0.0419433492996697,0.0419433492996697
189,-0.1007126401488585,-0.1015763339397008,-0.0962325420263446,12624.706816627771,2.109173371814367,10584.793490725866,12636.778834184785,0.1623819938913485,very_large,0.005343791913356197,0.005343791913356197
191,0.1311246656797365,0.1232354657901534,0.1860526660181809,6575.379766285167,1.196137668863562,5783.494706857951,6617.740749611958,0.1260620617093415,very_large,0.0628172002280275,0.0628172002280275
